#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1641964500.055371,55371,0,0,0,0,97387748,83755264,90344088,153204,6771820,8724,3483436,6570600,3130180,13312,353256,6557288,0,0,8388604,6279544,88,0,3120452,54780,14472,370372,235736,134636,10848,17940,0,0,0,57082476,6187796,34359738367,576596,34308614140,51200,0,2310144,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964500.057527,57527,2,0,0,0,97385124,50347728,93201032,4020,42993224,4252,31354448,11774524,34740,332292,31319708,11442232,0,0,8388604,8228604,6616,0,127344,71908,235048,825132,648888,176244,14432,8036,0,0,0,57081164,1437488,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964500.052104,52104,5,0,0,0,3878040,139468,1238664,2068,1317852,0,2786636,774584,2252960,30064,533676,744520,0,0,0,0,0,0,2241356,79632,41724,82364,59492,22872,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964500.051513,51513,3,0,0,0,3878020,3200916,3407260,2088,432036,0,292224,213232,83496,29596,208728,183636,0,0,0,0,0,0,71332,70684,41760,72012,45624,26388,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964500.051715,51715,4,0,0,0,1813712,272092,1078672,2068,931260,0,738576,603312,434084,37000,304492,566312,0,0,0,0,76,0,408564,40048,62520,145544,122984,22560,2784,7036,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964560.056728,56728,1,0,0,0,97385144,62414520,93189364,4180,30930488,5800,24133780,6939156,39852,335412,24093928,6603744,0,0,8388604,8199420,184,7240,134712,73132,236980,816680,634620,182060,14240,7980,0,0,0,57081176,1359324,34359738367,583720,34308612092,54400,0,69632,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964560.057709,57709,2,0,0,0,97385124,50306748,93200344,4020,43033204,4252,31353112,11814648,33404,332220,31319708,11482428,0,0,8388604,8228604,5120,0,126560,71908,235048,825180,648984,176196,14432,8036,0,0,0,57081164,1437484,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964560.05493,54930,0,0,0,0,97387748,83730908,90319788,153268,6771836,8724,3508124,6570652,3154832,13312,353292,6557340,0,0,8388604,6279544,4,0,3147392,54780,14472,370072,235704,134368,10832,17568,0,0,0,57082476,6195704,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964560.052271,52271,4,0,0,0,1813712,350660,1154872,2068,928872,0,662596,600944,358088,37000,304508,563944,0,0,0,0,124,0,332568,40068,62520,145432,122968,22464,2784,7036,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964560.051824,51824,3,0,0,0,3878020,3200916,3407260,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71364,70684,41760,72012,45624,26388,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964560.05175,51750,5,0,0,0,3878040,139716,1238912,2068,1317852,0,2786380,774584,2252704,30064,533676,744520,0,0,0,0,0,0,2241044,79632,41724,82364,59492,22872,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964620.057979,57979,1,0,0,0,97385144,62371748,93188672,4180,30972472,5800,24134812,6981108,40884,335412,24093928,6645696,0,0,8388604,8199420,5632,0,136600,73132,236980,816792,634748,182044,14240,7980,0,0,0,57081176,1359324,34359738367,583720,34308612092,54400,0,69632,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964620.055173,55173,0,0,0,0,97387748,83698520,90287460,153324,6771840,8724,3540248,6570668,3186912,13312,353336,6557356,0,0,8388604,6279544,72,0,3179472,54780,14472,369916,235704,134212,10848,17628,0,0,0,57082476,6229624,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964620.057719,57719,2,0,0,0,97385124,50265364,93200500,4020,43074888,4252,31355836,11856084,36124,332216,31319712,11523868,0,0,8388604,8228604,1748,352,128252,71908,235048,825092,649080,176012,14432,8036,0,0,0,57081164,1437228,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964620.052162,52162,4,0,0,0,1813712,350820,1154988,2068,928876,0,662600,600912,358088,37000,304512,563912,0,0,0,0,4,0,332568,40072,62520,145396,122952,22444,2784,7032,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964620.052237,52237,5,0,0,0,3878040,139716,1238912,2068,1317852,0,2786324,774584,2252648,30064,533676,744520,0,0,0,0,0,0,2240988,79632,41724,82364,59492,22872,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964620.05226,52260,3,0,0,0,3878020,3200792,3407136,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,4,0,71364,70684,41760,72012,45624,26388,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964680.055681,55681,0,0,0,0,97387748,83666604,90255608,153372,6771860,8724,3575192,6570684,3221808,13312,353384,6557372,0,0,8388604,6279544,72,0,3214628,54780,14472,369744,235704,134040,10832,17704,0,0,0,57082476,6263408,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964680.058356,58356,1,0,0,0,97385144,62328352,93188368,4180,31015692,5800,24133604,7024116,39676,335392,24093928,6688724,0,0,8388604,8199420,5588,0,135856,73132,236980,816856,634812,182044,14240,7980,0,0,0,57081176,1359320,34359738367,583720,34308612092,54400,0,69632,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964680.056153,56153,2,0,0,0,97385124,50223116,93199568,4028,43115892,4252,31355848,11897332,36136,332212,31319712,11565120,0,0,8388604,8228604,6916,0,130244,71908,235048,825072,649144,175928,14432,8036,0,0,0,57081164,1437652,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964680.051883,51883,5,0,0,0,3878040,139716,1238912,2068,1317852,0,2786324,774584,2252648,30064,533676,744520,0,0,0,0,0,0,2240988,79632,41724,82364,59492,22872,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964680.052086,52086,3,0,0,0,3878020,3201024,3407368,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71364,70684,41760,72028,45624,26404,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964680.051336,51336,4,0,0,0,1813712,350308,1154472,2068,928872,0,662616,600900,358096,37000,304520,563900,0,0,0,0,4,0,332576,40072,62520,145396,122952,22444,2784,7032,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964740.05484,54840,0,0,0,0,97387748,83626580,90215620,153400,6771864,8724,3613992,6570644,3260532,13312,353460,6557332,0,0,8388604,6279544,4,0,3253104,54780,14472,369744,235704,134040,10832,17760,0,0,0,57082476,6300456,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964740.058677,58677,1,0,0,0,97385144,62288656,93190636,4336,31056920,5800,24131640,7065992,37700,335412,24093940,6730580,0,0,8388604,8199420,352,2896,134296,73144,236980,816952,634908,182044,14240,7980,0,0,0,57081176,1359320,34359738367,583720,34308612092,54400,0,69632,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964740.056125,56125,2,0,0,0,97385124,50184904,93203364,4172,43157620,4252,31354700,11939232,34976,332212,31319724,11607020,0,0,8388604,8228604,5888,0,127740,71908,235048,825168,649240,175928,14432,8036,0,0,0,57081164,1438080,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964740.052149,52149,5,0,0,0,3878040,139468,1238664,2068,1317852,0,2786356,774584,2252680,30064,533676,744520,0,0,0,0,0,0,2241020,79632,41724,82364,59492,22872,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964740.05217,52170,3,0,0,0,3878020,3201056,3407400,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71364,70684,41760,71996,45624,26372,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964740.051796,51796,4,0,0,0,1813712,348712,1152888,2068,928884,0,664428,600900,359896,37000,304532,563900,0,0,0,0,8,0,334376,40072,62520,145396,122952,22444,2784,7036,0,0,0,906856,648356,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964800.057764,57764,1,0,0,0,97385144,62239592,93185168,4336,31100952,5800,24134264,7109484,40324,335404,24093940,6774080,0,0,8388604,8199420,6100,0,134732,73144,236980,817048,635004,182044,14240,7980,0,0,0,57081176,1359748,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964800.055561,55561,0,0,0,0,97387748,83595664,90184280,153456,6771880,8724,3647988,6570680,3294492,13312,353496,6557368,0,0,8388604,6279544,4,0,3288052,54780,14472,369572,235704,133868,10832,17824,0,0,0,57082476,6331312,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964800.05607,56070,2,0,0,0,97385124,50143740,93202472,4172,43197812,4252,31354788,11979408,35064,332212,31319724,11647196,0,0,8388604,8228604,12288,0,129188,71912,235048,825232,649336,175896,14432,8036,0,0,0,57081164,1437056,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964800.052099,52099,4,0,0,0,1813712,349580,1152976,2068,928104,0,664440,600116,359904,37000,304536,563116,0,0,0,0,4,0,334384,40072,62520,145396,122952,22444,2784,7036,0,0,0,906856,648356,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964800.051812,51812,3,0,0,0,3878020,3200932,3407276,2088,432036,0,292224,213232,83496,29596,208728,183636,0,0,0,0,4,0,71364,70684,41760,71996,45624,26372,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964800.051656,51656,5,0,0,0,3878040,139484,1238680,2068,1317852,0,2786356,774584,2252680,30064,533676,744520,0,0,0,0,0,0,2241020,79632,41724,82364,59492,22872,2992,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964860.058116,58116,1,0,0,0,97385144,62196916,93185080,4336,31143660,5800,24132496,7151992,38556,335420,24093940,6816572,0,0,8388604,8199420,6312,0,133120,73144,236980,817144,635100,182044,14240,7980,0,0,0,57081176,1359320,34359738367,583720,34308612092,54400,0,69632,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964860.058106,58106,2,0,0,0,97385124,50102504,93202332,4180,43238772,4252,31354760,12020840,35036,332676,31319724,11688164,0,0,8388604,8228604,7940,0,129812,71912,235048,825360,649464,175896,14432,8036,0,0,0,57081164,1437056,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964860.055457,55457,0,0,0,0,97387748,83564412,90153612,153524,6771904,8720,3673624,6570720,3320080,13312,353544,6557408,0,0,8388604,6279544,4,0,3312912,54784,14476,369204,235704,133500,10896,17888,0,0,0,57082476,6362144,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964860.05178,51780,5,0,0,0,3878040,139484,1238680,2068,1317852,0,2786548,774584,2252872,30064,533676,744520,0,0,0,0,0,0,2241276,79632,41724,82364,59492,22872,2992,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964860.052438,52438,3,0,0,0,3878020,3201264,3407608,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71364,70684,41760,72036,45624,26412,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964860.05136,51360,4,0,0,0,1813712,349240,1152648,2068,928116,0,664708,600116,360160,37000,304548,563116,0,0,0,0,8,0,334656,40072,62520,145360,122952,22408,2784,7036,0,0,0,906856,648356,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964920.057505,57505,1,0,0,0,97385144,62155364,93185404,4344,31185176,5800,24131816,7193748,37876,335396,24093940,6858352,0,0,8388604,8199420,5076,0,132752,73144,236980,817240,635196,182044,14240,7980,0,0,0,57081176,1359324,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964920.054684,54684,0,0,0,0,97387748,83528672,90117944,153588,6771920,8720,3712744,6570748,3359156,13312,353588,6557436,0,0,8388604,6279544,8,0,3352132,54784,14476,369204,235704,133500,10848,17960,0,0,0,57082476,6398456,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964920.058219,58219,2,0,0,0,97385124,50055908,93198352,4180,43281548,4252,31353124,12063616,33400,332932,31319724,11730684,0,0,8388604,8228604,980,220,126152,71916,235048,825584,649560,176024,14432,8036,0,0,0,57081164,1437484,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964920.052159,52159,5,0,0,0,3878040,139608,1238804,2068,1317852,0,2786388,774584,2252712,30064,533676,744520,0,0,0,0,0,0,2241052,79632,41724,82364,59492,22872,2992,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964920.051769,51769,4,0,0,0,1813712,349364,1152776,2068,928120,0,664456,600116,359904,37000,304552,563116,0,0,0,0,4,0,334384,40072,62520,145360,122952,22408,2784,7032,0,0,0,906856,648356,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641964920.052287,52287,3,0,0,0,3878020,3201288,3407632,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71372,70684,41760,72012,45624,26388,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964980.054705,54705,0,0,0,0,97387748,83495260,90084604,153644,6771900,8744,3744088,6570776,3390460,13312,353628,6557464,0,0,8388604,6279544,0,0,3383224,54580,14476,369208,235708,133500,10896,17872,0,0,0,57082476,6432100,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641964980.05859,58590,2,0,0,0,97385124,50015928,93199428,4180,43322508,4252,31354332,12104576,34608,332932,31319724,11771644,0,0,8388604,8228604,13780,0,129316,71916,235048,825664,649656,176008,14432,8036,0,0,0,57081164,1437480,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641964980.057978,57978,1,0,0,0,97385144,62116448,93188576,4344,31227160,5800,24131756,7235756,37816,335412,24093940,6900344,0,0,8388604,8199420,3796,0,133420,73144,236980,817336,635292,182044,14240,7980,0,0,0,57081176,1359324,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,539016,9564160,91226112
1641964980.052233,52233,3,0,0,0,3878020,3201512,3407856,2088,432036,0,292224,213232,83496,29596,208728,183636,0,0,0,0,4,0,71364,70684,41760,72036,45624,26412,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641964980.052234,52234,5,0,0,0,3878040,139484,1238680,2068,1317852,0,2786388,774584,2252712,30064,533676,744520,0,0,0,0,0,0,2241052,79632,41724,82364,59492,22872,2992,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641964980.052014,52014,4,0,0,0,1813712,349364,1152784,2068,928128,0,664464,600116,359904,37000,304560,563116,0,0,0,0,4,0,334384,40072,62520,145360,122952,22408,2784,7032,0,0,0,906856,648356,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641965040.053519,53519,0,0,0,0,97387748,81438984,88029372,153720,6772764,8744,5673148,6571676,5319480,13344,353668,6558332,0,0,8388604,6279544,104,0,5305252,55420,14484,395324,235844,159480,14080,101044,0,0,0,57082476,11338184,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641965040.057991,57991,1,0,0,0,97385144,62074196,93189380,4344,31270168,5800,24130780,7278716,36840,335412,24093940,6943304,0,0,8388604,8199420,3028,0,131864,73144,236980,817432,635388,182044,14240,7980,0,0,0,57081176,1359328,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,539016,9564160,91226112
1641965040.058915,58915,2,0,0,0,97385124,49976332,93200144,4200,43362492,4252,31352804,12144764,33080,332904,31319724,11811860,0,0,8388604,8228604,5124,0,127436,71924,235048,825664,649752,175912,14432,8036,0,0,0,57081164,1437908,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641965040.05154,51540,5,0,0,0,3878040,139808,1239180,2068,1318028,0,2787168,774472,2253204,30064,533964,744408,0,0,0,0,0,8,2241544,79632,41724,82400,59496,22904,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641965040.051575,51575,4,0,0,0,1813712,304508,1153240,2068,973500,0,683576,624664,358260,37000,325316,587664,0,0,0,0,236,0,332740,40076,62520,146720,122960,23760,2912,7084,0,0,0,906856,647544,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641965040.051683,51683,3,0,0,0,3878020,3201132,3407476,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71364,70684,41760,72044,45624,26420,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641965100.053365,53365,0,0,0,0,97387748,80698296,87289072,153804,6772968,8744,6378060,6571940,6024368,13344,353692,6558596,0,0,8388604,6279544,28,0,6015524,54796,14484,398252,235944,162308,15216,130432,0,0,0,57082476,13113152,34359738367,576596,34308614140,51200,0,2308096,0,0,0,0,0,0,2048,439668,10711040,90177536
1641965100.05684,56840,1,0,0,0,97385144,62029040,93186352,4352,31311944,5800,24133492,7320748,39552,335412,24093940,6985336,0,0,8388604,8199420,768,0,135656,73144,236980,817512,635484,182028,14240,7980,0,0,0,57081176,1359328,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,539016,9564160,91226112
1641965100.05825,58250,2,0,0,0,97385124,49937384,93201968,4200,43403620,4252,31352628,12185464,32904,332896,31319724,11852568,0,0,8388604,8228604,1412,468,127172,71924,235048,825728,649816,175912,14432,8036,0,0,0,57081164,1437400,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641965100.052402,52402,3,0,0,0,3878020,3200836,3407180,2088,432036,0,292256,213232,83528,29596,208728,183636,0,0,0,0,0,0,71364,70684,41760,72092,45624,26468,3040,5964,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641965100.052022,52022,5,0,0,0,3878040,139724,1239488,2068,1318412,0,2787268,774296,2252744,30064,534524,744232,0,0,0,0,0,4,2241084,79632,41724,82372,59508,22864,3008,11012,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,860160,0,0,0,0,0,0,2048,81776,4112384,2097152
1641965100.051478,51478,4,0,0,0,1813712,263564,1146676,2068,1007736,0,692048,653144,360840,37000,331208,616144,0,0,0,0,96,0,335316,40204,62520,148472,122968,25504,4912,7216,0,0,0,906856,751148,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641965160.053566,53566,0,0,0,0,97387748,81282624,87873556,153860,6772752,8744,5829536,6571728,5475792,13344,353744,6558384,0,0,8388604,6279544,0,0,5469968,54864,14484,391100,236260,154840,13984,105036,0,0,0,57082476,11655640,34359738367,576596,34308614140,51200,0,2304000,0,0,0,0,0,0,2048,439668,10711040,90177536
1641965160.058544,58544,2,0,0,0,97385124,49892900,93199604,4200,43445180,4252,31355904,12227496,36180,332904,31319724,11894592,0,0,8388604,8228604,256,476,130588,71924,235048,826000,649912,176088,14432,8036,0,0,0,57081164,1437828,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1641965160.058717,58717,1,0,0,0,97385144,61990296,93189176,4352,31353416,5800,24129332,7362204,35376,335412,24093956,7026792,0,0,8388604,8199420,6400,0,130808,71428,236980,817624,635580,182044,14224,7792,0,0,0,57081176,1357960,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,539016,9564160,91226112
